counts	precmz	delta_mass	delta_mass_r2	putative explanation	delta_MF_final	delta_MF_unique_combination
2	392.27994	230.16744	230.17	CAR C16:4	C16H22O	CHO
2	392.28	230.1675	230.17	CAR C16:4	C16H22O	CHO
3	392.28036	230.16786	230.17	CAR C16:4	C16H22O	CHO
2	392.28006	230.16756	230.17	CAR C16:4	C16H22O	CHO
14	392.2811	230.1686	230.17	CAR C16:4	C16H22O	CHO
2	392.28018	230.16768	230.17	CAR C16:4	C16H22O	CHO
2	392.28027	230.16777	230.17	CAR C16:4	C16H22O	CHO
2	392.28021	230.16771	230.17	CAR C16:4	C16H22O	CHO
2	392.28021	230.16771	230.17	CAR C16:4	C16H22O	CHO
2	392.28049	230.16799	230.17	CAR C16:4	C16H22O	CHO
2	392.28067	230.16817	230.17	CAR C16:4	C16H22O	CHO
2	392.28104	230.16854	230.17	CAR C16:4	C16H22O	CHO
2	392.2811	230.1686	230.17	CAR C16:4	C16H22O	CHO
2	392.28104	230.16854	230.17	CAR C16:4	C16H22O	CHO
2	394.22	232.1075	232.11	CAR C14:5;O2	C14H16O3	CHO
4	394.25757	232.14507	232.15	CAR C15:4;O	C15H20O2	CHO
6	394.25851	232.14601	232.15	CAR C15:4;O	C15H20O2	CHO
1239	394.29471	232.18221	232.18	CAR C16:3	C16H24O	CHO
908	394.29532	232.18282	232.18	CAR C16:3	C16H24O	CHO
2	394.2944	232.1819	232.18	CAR C16:3	C16H24O	CHO
2	394.2912	232.1787	232.18	CAR C16:3	C16H24O	CHO
2	394.29236	232.17986	232.18	CAR C16:3	C16H24O	CHO
165	394.2955	232.183	232.18	CAR C16:3	C16H24O	CHO
12	394.29553	232.18303	232.18	CAR C16:3	C16H24O	CHO
7	394.29483	232.18233	232.18	CAR C16:3	C16H24O	CHO
2	394.29343	232.18093	232.18	CAR C16:3	C16H24O	CHO
51	394.29565	232.18315	232.18	CAR C16:3	C16H24O	CHO
100	394.29575	232.18325	232.18	CAR C16:3	C16H24O	CHO
2	394.29379	232.18129	232.18	CAR C16:3	C16H24O	CHO
12	394.29462	232.18212	232.18	CAR C16:3	C16H24O	CHO
41	394.29572	232.18322	232.18	CAR C16:3	C16H24O	CHO
11	394.29636	232.18386	232.18	CAR C16:3	C16H24O	CHO
3	394.29556	232.18306	232.18	CAR C16:3	C16H24O	CHO
53	394.29556	232.18306	232.18	CAR C16:3	C16H24O	CHO
3	394.29544	232.18294	232.18	CAR C16:3	C16H24O	CHO
2	394.2951	232.1826	232.18	CAR C16:3	C16H24O	CHO
103	394.29587	232.18337	232.18	CAR C16:3	C16H24O	CHO
9	394.29517	232.18267	232.18	CAR C16:3	C16H24O	CHO
2	394.29446	232.18196	232.18	CAR C16:3	C16H24O	CHO
6	394.29514	232.18264	232.18	CAR C16:3	C16H24O	CHO
3	394.29498	232.18248	232.18	CAR C16:3	C16H24O	CHO
3	394.29623	232.18373	232.18	CAR C16:3	C16H24O	CHO
2	394.29492	232.18242	232.18	CAR C16:3	C16H24O	CHO
5	394.29568	232.18318	232.18	CAR C16:3	C16H24O	CHO
5	394.29547	232.18297	232.18	CAR C16:3	C16H24O	CHO
3	394.29565	232.18315	232.18	CAR C16:3	C16H24O	CHO
3	394.29526	232.18276	232.18	CAR C16:3	C16H24O	CHO
2	394.2948	232.1823	232.18	CAR C16:3	C16H24O	CHO
5	394.29498	232.18248	232.18	CAR C16:3	C16H24O	CHO
2	394.29489	232.18239	232.18	CAR C16:3	C16H24O	CHO
6	394.29572	232.18322	232.18	CAR C16:3	C16H24O	CHO
3	394.29529	232.18279	232.18	CAR C16:3	C16H24O	CHO
9	394.29498	232.18248	232.18	CAR C16:3	C16H24O	CHO
2	394.29498	232.18248	232.18	CAR C16:3	C16H24O	CHO
2	394.29501	232.18251	232.18	CAR C16:3	C16H24O	CHO
2	394.29507	232.18257	232.18	CAR C16:3	C16H24O	CHO
4	394.29517	232.18267	232.18	CAR C16:3	C16H24O	CHO
2	394.2951	232.1826	232.18	CAR C16:3	C16H24O	CHO
2	394.29507	232.18257	232.18	CAR C16:3	C16H24O	CHO
4	394.29553	232.18303	232.18	CAR C16:3	C16H24O	CHO
21	394.29559	232.18309	232.18	CAR C16:3	C16H24O	CHO
2	394.29501	232.18251	232.18	CAR C16:3	C16H24O	CHO
10	394.29605	232.18355	232.18	CAR C16:3	C16H24O	CHO
2	394.29501	232.18251	232.18	CAR C16:3	C16H24O	CHO
3	394.29501	232.18251	232.18	CAR C16:3	C16H24O	CHO
14	394.29651	232.18401	232.18	CAR C16:3	C16H24O	CHO
2	394.2952	232.1827	232.18	CAR C16:3	C16H24O	CHO
2	394.2952	232.1827	232.18	CAR C16:3	C16H24O	CHO
3	394.29568	232.18318	232.18	CAR C16:3	C16H24O	CHO
47	394.29529	232.18279	232.18	CAR C16:3	C16H24O	CHO
17	394.29617	232.18367	232.18	CAR C16:3	C16H24O	CHO
4	394.29541	232.18291	232.18	CAR C16:3	C16H24O	CHO
2	394.2952	232.1827	232.18	CAR C16:3	C16H24O	CHO
2	394.2952	232.1827	232.18	CAR C16:3	C16H24O	CHO
2	394.29514	232.18264	232.18	CAR C16:3	C16H24O	CHO
2	394.29517	232.18267	232.18	CAR C16:3	C16H24O	CHO
2	394.29526	232.18276	232.18	CAR C16:3	C16H24O	CHO
32	394.29532	232.18282	232.18	CAR C16:3	C16H24O	CHO
2	394.29529	232.18279	232.18	CAR C16:3	C16H24O	CHO
2	394.2952	232.1827	232.18	CAR C16:3	C16H24O	CHO
2	394.29526	232.18276	232.18	CAR C16:3	C16H24O	CHO
3	394.29559	232.18309	232.18	CAR C16:3	C16H24O	CHO
2	394.29526	232.18276	232.18	CAR C16:3	C16H24O	CHO
3	394.29587	232.18337	232.18	CAR C16:3	C16H24O	CHO
2	394.29529	232.18279	232.18	CAR C16:3	C16H24O	CHO
2	394.29526	232.18276	232.18	CAR C16:3	C16H24O	CHO
4	394.29547	232.18297	232.18	CAR C16:3	C16H24O	CHO
2	394.29523	232.18273	232.18	CAR C16:3	C16H24O	CHO
2	394.29523	232.18273	232.18	CAR C16:3	C16H24O	CHO
2	394.29526	232.18276	232.18	CAR C16:3	C16H24O	CHO
2	394.29608	232.18358	232.18	CAR C16:3	C16H24O	CHO
4	394.2962	232.1837	232.18	CAR C16:3	C16H24O	CHO
2	394.29535	232.18285	232.18	CAR C16:3	C16H24O	CHO
2	394.29538	232.18288	232.18	CAR C16:3	C16H24O	CHO
2	394.29538	232.18288	232.18	CAR C16:3	C16H24O	CHO
2	394.29538	232.18288	232.18	CAR C16:3	C16H24O	CHO
2	394.29532	232.18282	232.18	CAR C16:3	C16H24O	CHO
2	394.29535	232.18285	232.18	CAR C16:3	C16H24O	CHO
4	394.29565	232.18315	232.18	CAR C16:3	C16H24O	CHO
2	394.29538	232.18288	232.18	CAR C16:3	C16H24O	CHO
3	394.29581	232.18331	232.18	CAR C16:3	C16H24O	CHO
2	394.29547	232.18297	232.18	CAR C16:3	C16H24O	CHO
18	394.29541	232.18291	232.18	CAR C16:3	C16H24O	CHO
3	394.29565	232.18315	232.18	CAR C16:3	C16H24O	CHO
2	394.29544	232.18294	232.18	CAR C16:3	C16H24O	CHO
2	394.29547	232.18297	232.18	CAR C16:3	C16H24O	CHO
4	394.29562	232.18312	232.18	CAR C16:3	C16H24O	CHO
2	394.2955	232.183	232.18	CAR C16:3	C16H24O	CHO
2	394.29547	232.18297	232.18	CAR C16:3	C16H24O	CHO
2	394.2955	232.183	232.18	CAR C16:3	C16H24O	CHO
2	394.29541	232.18291	232.18	CAR C16:3	C16H24O	CHO
2	394.29544	232.18294	232.18	CAR C16:3	C16H24O	CHO
2	394.29544	232.18294	232.18	CAR C16:3	C16H24O	CHO
2	394.29547	232.18297	232.18	CAR C16:3	C16H24O	CHO
2	394.29541	232.18291	232.18	CAR C16:3	C16H24O	CHO
2	394.29547	232.18297	232.18	CAR C16:3	C16H24O	CHO
2	394.29556	232.18306	232.18	CAR C16:3	C16H24O	CHO
2	394.29556	232.18306	232.18	CAR C16:3	C16H24O	CHO
2	394.29559	232.18309	232.18	CAR C16:3	C16H24O	CHO
2	394.29559	232.18309	232.18	CAR C16:3	C16H24O	CHO
2	394.29556	232.18306	232.18	CAR C16:3	C16H24O	CHO
2	394.2955	232.183	232.18	CAR C16:3	C16H24O	CHO
5	394.2959	232.1834	232.18	CAR C16:3	C16H24O	CHO
2	394.2955	232.183	232.18	CAR C16:3	C16H24O	CHO
2	394.2955	232.183	232.18	CAR C16:3	C16H24O	CHO
2	394.29556	232.18306	232.18	CAR C16:3	C16H24O	CHO
2	394.29553	232.18303	232.18	CAR C16:3	C16H24O	CHO
2	394.29602	232.18352	232.18	CAR C16:3	C16H24O	CHO
2	394.29565	232.18315	232.18	CAR C16:3	C16H24O	CHO
2	394.29562	232.18312	232.18	CAR C16:3	C16H24O	CHO
2	394.29565	232.18315	232.18	CAR C16:3	C16H24O	CHO
2	394.29562	232.18312	232.18	CAR C16:3	C16H24O	CHO
2	394.29562	232.18312	232.18	CAR C16:3	C16H24O	CHO
2	394.29565	232.18315	232.18	CAR C16:3	C16H24O	CHO
2	394.29568	232.18318	232.18	CAR C16:3	C16H24O	CHO
2	394.29568	232.18318	232.18	CAR C16:3	C16H24O	CHO
2	394.29565	232.18315	232.18	CAR C16:3	C16H24O	CHO
2	394.29559	232.18309	232.18	CAR C16:3	C16H24O	CHO
2	394.29568	232.18318	232.18	CAR C16:3	C16H24O	CHO
2	394.29559	232.18309	232.18	CAR C16:3	C16H24O	CHO
2	394.29565	232.18315	232.18	CAR C16:3	C16H24O	CHO
3	394.29608	232.18358	232.18	CAR C16:3	C16H24O	CHO
2	394.29578	232.18328	232.18	CAR C16:3	C16H24O	CHO
2	394.29578	232.18328	232.18	CAR C16:3	C16H24O	CHO
3	394.29575	232.18325	232.18	CAR C16:3	C16H24O	CHO
2	394.29593	232.18343	232.18	CAR C16:3	C16H24O	CHO
2	394.29575	232.18325	232.18	CAR C16:3	C16H24O	CHO
6	394.29584	232.18334	232.18	CAR C16:3	C16H24O	CHO
2	394.29572	232.18322	232.18	CAR C16:3	C16H24O	CHO
2	394.29584	232.18334	232.18	CAR C16:3	C16H24O	CHO
2	394.2959	232.1834	232.18	CAR C16:3	C16H24O	CHO
2	394.29584	232.18334	232.18	CAR C16:3	C16H24O	CHO
2	394.29587	232.18337	232.18	CAR C16:3	C16H24O	CHO
2	394.29584	232.18334	232.18	CAR C16:3	C16H24O	CHO
2	394.29587	232.18337	232.18	CAR C16:3	C16H24O	CHO
6	394.29688	232.18438	232.18	CAR C16:3	C16H24O	CHO
4	394.29709	232.18459	232.18	CAR C16:3	C16H24O	CHO
2	394.29599	232.18349	232.18	CAR C16:3	C16H24O	CHO
2	394.29602	232.18352	232.18	CAR C16:3	C16H24O	CHO
3	394.297	232.1845	232.18	CAR C16:3	C16H24O	CHO
2	394.29608	232.18358	232.18	CAR C16:3	C16H24O	CHO
2	394.29605	232.18355	232.18	CAR C16:3	C16H24O	CHO
4	394.29678	232.18428	232.18	CAR C16:3	C16H24O	CHO
2	394.29626	232.18376	232.18	CAR C16:3	C16H24O	CHO
2	394.29636	232.18386	232.18	CAR C16:3	C16H24O	CHO
2	394.29663	232.18413	232.18	CAR C16:3	C16H24O	CHO
2	394.29672	232.18422	232.18	CAR C16:3	C16H24O	CHO
2	394.29684	232.18434	232.18	CAR C16:3	C16H24O	CHO
21	394.29999	232.18749	232.19	CAR C16:3	C16H24O	CHO
4	394.29999	232.18749	232.19	CAR C16:3	C16H24O	CHO
2	394.29999	232.18749	232.19	CAR C16:3	C16H24O	CHO
3	394.29999	232.18749	232.19	CAR C16:3	C16H24O	CHO
2	394.29773	232.18523	232.19	CAR C16:3	C16H24O	CHO
2	394.29816	232.18566	232.19	CAR C16:3	C16H24O	CHO
2	394.29999	232.18749	232.19	CAR C16:3	C16H24O	CHO
83	396.23947	234.12697	234.13	CAR C14:4;O2	C14H18O3	CHO
5	396.23798	234.12548	234.13	CAR C14:4;O2	C14H18O3	CHO
2	396.23779	234.12529	234.13	CAR C14:4;O2	C14H18O3	CHO
8	396.23853	234.12603	234.13	CAR C14:4;O2	C14H18O3	CHO
2	396.23944	234.12694	234.13	CAR C14:4;O2	C14H18O3	CHO
2	396.27029	234.15779	234.16	CAR C15:3;O	C15H22O2	CHO
61	396.27432	234.16182	234.16	CAR C15:3;O	C15H22O2	CHO
15	396.27484	234.16234	234.16	CAR C15:3;O	C15H22O2	CHO
3	396.27429	234.16179	234.16	CAR C15:3;O	C15H22O2	CHO
3	396.27451	234.16201	234.16	CAR C15:3;O	C15H22O2	CHO
2	396.27429	234.16179	234.16	CAR C15:3;O	C15H22O2	CHO
2	396.27451	234.16201	234.16	CAR C15:3;O	C15H22O2	CHO
2	396.27469	234.16219	234.16	CAR C15:3;O	C15H22O2	CHO
11	396.27469	234.16219	234.16	CAR C15:3;O	C15H22O2	CHO
2	396.27527	234.16277	234.16	CAR C15:3;O	C15H22O2	CHO
7168	396.31018	234.19768	234.2	CAR C16:2	C16H26O	CHO
3	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
3	396.31189	234.19939	234.2	CAR C16:2	C16H26O	CHO
4	396.30936	234.19686	234.2	CAR C16:2	C16H26O	CHO
2	396.30948	234.19698	234.2	CAR C16:2	C16H26O	CHO
2	396.30948	234.19698	234.2	CAR C16:2	C16H26O	CHO
2	396.30951	234.19701	234.2	CAR C16:2	C16H26O	CHO
2	396.30997	234.19747	234.2	CAR C16:2	C16H26O	CHO
4	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
11	396.31119	234.19869	234.2	CAR C16:2	C16H26O	CHO
79	396.31104	234.19854	234.2	CAR C16:2	C16H26O	CHO
2	396.30978	234.19728	234.2	CAR C16:2	C16H26O	CHO
2	396.31055	234.19805	234.2	CAR C16:2	C16H26O	CHO
6	396.31119	234.19869	234.2	CAR C16:2	C16H26O	CHO
4	396.31042	234.19792	234.2	CAR C16:2	C16H26O	CHO
3	396.31058	234.19808	234.2	CAR C16:2	C16H26O	CHO
2	396.30991	234.19741	234.2	CAR C16:2	C16H26O	CHO
14	396.31122	234.19872	234.2	CAR C16:2	C16H26O	CHO
8	396.31201	234.19951	234.2	CAR C16:2	C16H26O	CHO
4	396.30997	234.19747	234.2	CAR C16:2	C16H26O	CHO
2	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
4	396.31018	234.19768	234.2	CAR C16:2	C16H26O	CHO
2	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
6	396.31079	234.19829	234.2	CAR C16:2	C16H26O	CHO
2	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
2	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
2	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
2	396.31009	234.19759	234.2	CAR C16:2	C16H26O	CHO
2	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
2	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
4	396.31058	234.19808	234.2	CAR C16:2	C16H26O	CHO
2	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
2	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
2	396.31	234.1975	234.2	CAR C16:2	C16H26O	CHO
2	396.31006	234.19756	234.2	CAR C16:2	C16H26O	CHO
3	396.31149	234.19899	234.2	CAR C16:2	C16H26O	CHO
3	396.31067	234.19817	234.2	CAR C16:2	C16H26O	CHO
2	396.31015	234.19765	234.2	CAR C16:2	C16H26O	CHO
2	396.31015	234.19765	234.2	CAR C16:2	C16H26O	CHO
2	396.31079	234.19829	234.2	CAR C16:2	C16H26O	CHO
11	396.31082	234.19832	234.2	CAR C16:2	C16H26O	CHO
2	396.31012	234.19762	234.2	CAR C16:2	C16H26O	CHO
6	396.3107	234.1982	234.2	CAR C16:2	C16H26O	CHO
2	396.31027	234.19777	234.2	CAR C16:2	C16H26O	CHO
2	396.31027	234.19777	234.2	CAR C16:2	C16H26O	CHO
3	396.31122	234.19872	234.2	CAR C16:2	C16H26O	CHO
2	396.31021	234.19771	234.2	CAR C16:2	C16H26O	CHO
2	396.31021	234.19771	234.2	CAR C16:2	C16H26O	CHO
2	396.31033	234.19783	234.2	CAR C16:2	C16H26O	CHO
10	396.311	234.1985	234.2	CAR C16:2	C16H26O	CHO
2	396.31039	234.19789	234.2	CAR C16:2	C16H26O	CHO
2	396.31039	234.19789	234.2	CAR C16:2	C16H26O	CHO
2	396.31042	234.19792	234.2	CAR C16:2	C16H26O	CHO
2	396.31036	234.19786	234.2	CAR C16:2	C16H26O	CHO
3	396.311	234.1985	234.2	CAR C16:2	C16H26O	CHO
5	396.31107	234.19857	234.2	CAR C16:2	C16H26O	CHO
2	396.31042	234.19792	234.2	CAR C16:2	C16H26O	CHO
2	396.31085	234.19835	234.2	CAR C16:2	C16H26O	CHO
4	396.31046	234.19796	234.2	CAR C16:2	C16H26O	CHO
4	396.31046	234.19796	234.2	CAR C16:2	C16H26O	CHO
4	396.31046	234.19796	234.2	CAR C16:2	C16H26O	CHO
2	396.31049	234.19799	234.2	CAR C16:2	C16H26O	CHO
4	396.31128	234.19878	234.2	CAR C16:2	C16H26O	CHO
12	396.31271	234.20021	234.2	CAR C16:2	C16H26O	CHO
2	396.31042	234.19792	234.2	CAR C16:2	C16H26O	CHO
2	396.31039	234.19789	234.2	CAR C16:2	C16H26O	CHO
7	396.3111	234.1986	234.2	CAR C16:2	C16H26O	CHO
2	396.31042	234.19792	234.2	CAR C16:2	C16H26O	CHO
2	396.31073	234.19823	234.2	CAR C16:2	C16H26O	CHO
2	396.31052	234.19802	234.2	CAR C16:2	C16H26O	CHO
2	396.311	234.1985	234.2	CAR C16:2	C16H26O	CHO
2	396.31055	234.19805	234.2	CAR C16:2	C16H26O	CHO
2	396.31052	234.19802	234.2	CAR C16:2	C16H26O	CHO
2	396.31058	234.19808	234.2	CAR C16:2	C16H26O	CHO
2	396.31055	234.19805	234.2	CAR C16:2	C16H26O	CHO
4	396.31131	234.19881	234.2	CAR C16:2	C16H26O	CHO
6	396.31055	234.19805	234.2	CAR C16:2	C16H26O	CHO
10	396.31097	234.19847	234.2	CAR C16:2	C16H26O	CHO
3	396.311	234.1985	234.2	CAR C16:2	C16H26O	CHO
2	396.31052	234.19802	234.2	CAR C16:2	C16H26O	CHO
2	396.31067	234.19817	234.2	CAR C16:2	C16H26O	CHO
7	396.31067	234.19817	234.2	CAR C16:2	C16H26O	CHO
3	396.31094	234.19844	234.2	CAR C16:2	C16H26O	CHO
2	396.31064	234.19814	234.2	CAR C16:2	C16H26O	CHO
2	396.31076	234.19826	234.2	CAR C16:2	C16H26O	CHO
2	396.31067	234.19817	234.2	CAR C16:2	C16H26O	CHO
2	396.31061	234.19811	234.2	CAR C16:2	C16H26O	CHO
3	396.31061	234.19811	234.2	CAR C16:2	C16H26O	CHO
2	396.31061	234.19811	234.2	CAR C16:2	C16H26O	CHO
7	396.31107	234.19857	234.2	CAR C16:2	C16H26O	CHO
2	396.31061	234.19811	234.2	CAR C16:2	C16H26O	CHO
4	396.31094	234.19844	234.2	CAR C16:2	C16H26O	CHO
2	396.31064	234.19814	234.2	CAR C16:2	C16H26O	CHO
2	396.3111	234.1986	234.2	CAR C16:2	C16H26O	CHO
19	396.31113	234.19863	234.2	CAR C16:2	C16H26O	CHO
3	396.31146	234.19896	234.2	CAR C16:2	C16H26O	CHO
3	396.31079	234.19829	234.2	CAR C16:2	C16H26O	CHO
2	396.31067	234.19817	234.2	CAR C16:2	C16H26O	CHO
4	396.31094	234.19844	234.2	CAR C16:2	C16H26O	CHO
2	396.3132	234.2007	234.2	CAR C16:2	C16H26O	CHO
4	396.31314	234.20064	234.2	CAR C16:2	C16H26O	CHO
5	396.31085	234.19835	234.2	CAR C16:2	C16H26O	CHO
2	396.31076	234.19826	234.2	CAR C16:2	C16H26O	CHO
2	396.31097	234.19847	234.2	CAR C16:2	C16H26O	CHO
2	396.31113	234.19863	234.2	CAR C16:2	C16H26O	CHO
2	396.31073	234.19823	234.2	CAR C16:2	C16H26O	CHO
2	396.31073	234.19823	234.2	CAR C16:2	C16H26O	CHO
2	396.31079	234.19829	234.2	CAR C16:2	C16H26O	CHO
2	396.31073	234.19823	234.2	CAR C16:2	C16H26O	CHO
7	396.31079	234.19829	234.2	CAR C16:2	C16H26O	CHO
2	396.3107	234.1982	234.2	CAR C16:2	C16H26O	CHO
2	396.31079	234.19829	234.2	CAR C16:2	C16H26O	CHO
2	396.31079	234.19829	234.2	CAR C16:2	C16H26O	CHO
6	396.31119	234.19869	234.2	CAR C16:2	C16H26O	CHO
4	396.31085	234.19835	234.2	CAR C16:2	C16H26O	CHO
2	396.31076	234.19826	234.2	CAR C16:2	C16H26O	CHO
2	396.31076	234.19826	234.2	CAR C16:2	C16H26O	CHO
2	396.31088	234.19838	234.2	CAR C16:2	C16H26O	CHO
4	396.31082	234.19832	234.2	CAR C16:2	C16H26O	CHO
4	396.31082	234.19832	234.2	CAR C16:2	C16H26O	CHO
4	396.31082	234.19832	234.2	CAR C16:2	C16H26O	CHO
2	396.31082	234.19832	234.2	CAR C16:2	C16H26O	CHO
2	396.31085	234.19835	234.2	CAR C16:2	C16H26O	CHO
2	396.31085	234.19835	234.2	CAR C16:2	C16H26O	CHO
2	396.31085	234.19835	234.2	CAR C16:2	C16H26O	CHO
2	396.31085	234.19835	234.2	CAR C16:2	C16H26O	CHO
2	396.31082	234.19832	234.2	CAR C16:2	C16H26O	CHO
32	396.31168	234.19918	234.2	CAR C16:2	C16H26O	CHO
2	396.31079	234.19829	234.2	CAR C16:2	C16H26O	CHO
2	396.31082	234.19832	234.2	CAR C16:2	C16H26O	CHO
2	396.31085	234.19835	234.2	CAR C16:2	C16H26O	CHO
2	396.31082	234.19832	234.2	CAR C16:2	C16H26O	CHO
4	396.311	234.1985	234.2	CAR C16:2	C16H26O	CHO
4	396.31094	234.19844	234.2	CAR C16:2	C16H26O	CHO
2	396.31088	234.19838	234.2	CAR C16:2	C16H26O	CHO
2	396.31088	234.19838	234.2	CAR C16:2	C16H26O	CHO
2	396.311	234.1985	234.2	CAR C16:2	C16H26O	CHO
7	396.31195	234.19945	234.2	CAR C16:2	C16H26O	CHO
2	396.31091	234.19841	234.2	CAR C16:2	C16H26O	CHO
2	396.31097	234.19847	234.2	CAR C16:2	C16H26O	CHO
2	396.31094	234.19844	234.2	CAR C16:2	C16H26O	CHO
3	396.31165	234.19915	234.2	CAR C16:2	C16H26O	CHO
2	396.31104	234.19854	234.2	CAR C16:2	C16H26O	CHO
2	396.3111	234.1986	234.2	CAR C16:2	C16H26O	CHO
2	396.311	234.1985	234.2	CAR C16:2	C16H26O	CHO
2	396.31094	234.19844	234.2	CAR C16:2	C16H26O	CHO
3	396.31131	234.19881	234.2	CAR C16:2	C16H26O	CHO
2	396.31128	234.19878	234.2	CAR C16:2	C16H26O	CHO
3	396.31104	234.19854	234.2	CAR C16:2	C16H26O	CHO
2	396.31091	234.19841	234.2	CAR C16:2	C16H26O	CHO
2	396.3111	234.1986	234.2	CAR C16:2	C16H26O	CHO
2	396.3111	234.1986	234.2	CAR C16:2	C16H26O	CHO
3	396.31104	234.19854	234.2	CAR C16:2	C16H26O	CHO
2	396.31104	234.19854	234.2	CAR C16:2	C16H26O	CHO
2	396.31104	234.19854	234.2	CAR C16:2	C16H26O	CHO
2	396.3111	234.1986	234.2	CAR C16:2	C16H26O	CHO
9	396.3111	234.1986	234.2	CAR C16:2	C16H26O	CHO
3	396.31125	234.19875	234.2	CAR C16:2	C16H26O	CHO
2	396.31165	234.19915	234.2	CAR C16:2	C16H26O	CHO
2	396.311	234.1985	234.2	CAR C16:2	C16H26O	CHO
2	396.3111	234.1986	234.2	CAR C16:2	C16H26O	CHO
2	396.31104	234.19854	234.2	CAR C16:2	C16H26O	CHO
2	396.31107	234.19857	234.2	CAR C16:2	C16H26O	CHO
2	396.31116	234.19866	234.2	CAR C16:2	C16H26O	CHO
2	396.31116	234.19866	234.2	CAR C16:2	C16H26O	CHO
2	396.31113	234.19863	234.2	CAR C16:2	C16H26O	CHO
2	396.3111	234.1986	234.2	CAR C16:2	C16H26O	CHO
2	396.31119	234.19869	234.2	CAR C16:2	C16H26O	CHO
2	396.31119	234.19869	234.2	CAR C16:2	C16H26O	CHO
2	396.31113	234.19863	234.2	CAR C16:2	C16H26O	CHO
2	396.31113	234.19863	234.2	CAR C16:2	C16H26O	CHO
2	396.31143	234.19893	234.2	CAR C16:2	C16H26O	CHO
4	396.31177	234.19927	234.2	CAR C16:2	C16H26O	CHO
2	396.31113	234.19863	234.2	CAR C16:2	C16H26O	CHO
3	396.31335	234.20085	234.2	CAR C16:2	C16H26O	CHO
14	396.31183	234.19933	234.2	CAR C16:2	C16H26O	CHO
2	396.31122	234.19872	234.2	CAR C16:2	C16H26O	CHO
2	396.31125	234.19875	234.2	CAR C16:2	C16H26O	CHO
3	396.31247	234.19997	234.2	CAR C16:2	C16H26O	CHO
2	396.31131	234.19881	234.2	CAR C16:2	C16H26O	CHO
2	396.31128	234.19878	234.2	CAR C16:2	C16H26O	CHO
2	396.31125	234.19875	234.2	CAR C16:2	C16H26O	CHO
2	396.31119	234.19869	234.2	CAR C16:2	C16H26O	CHO
2	396.31131	234.19881	234.2	CAR C16:2	C16H26O	CHO
2	396.31131	234.19881	234.2	CAR C16:2	C16H26O	CHO
4	396.31152	234.19902	234.2	CAR C16:2	C16H26O	CHO
2	396.31137	234.19887	234.2	CAR C16:2	C16H26O	CHO
3	396.31137	234.19887	234.2	CAR C16:2	C16H26O	CHO
3	396.31131	234.19881	234.2	CAR C16:2	C16H26O	CHO
2	396.31131	234.19881	234.2	CAR C16:2	C16H26O	CHO
2	396.31134	234.19884	234.2	CAR C16:2	C16H26O	CHO
2	396.31146	234.19896	234.2	CAR C16:2	C16H26O	CHO
2	396.31146	234.19896	234.2	CAR C16:2	C16H26O	CHO
3	396.31146	234.19896	234.2	CAR C16:2	C16H26O	CHO
2	396.31146	234.19896	234.2	CAR C16:2	C16H26O	CHO
2	396.3114	234.1989	234.2	CAR C16:2	C16H26O	CHO
2	396.31171	234.19921	234.2	CAR C16:2	C16H26O	CHO
2	396.31149	234.19899	234.2	CAR C16:2	C16H26O	CHO
2	396.31146	234.19896	234.2	CAR C16:2	C16H26O	CHO
2	396.31155	234.19905	234.2	CAR C16:2	C16H26O	CHO
2	396.31152	234.19902	234.2	CAR C16:2	C16H26O	CHO
2	396.31155	234.19905	234.2	CAR C16:2	C16H26O	CHO
2	396.31158	234.19908	234.2	CAR C16:2	C16H26O	CHO
2	396.31158	234.19908	234.2	CAR C16:2	C16H26O	CHO
2	396.31152	234.19902	234.2	CAR C16:2	C16H26O	CHO
2	396.31152	234.19902	234.2	CAR C16:2	C16H26O	CHO
2	396.31158	234.19908	234.2	CAR C16:2	C16H26O	CHO
2	396.31155	234.19905	234.2	CAR C16:2	C16H26O	CHO
2	396.31161	234.19911	234.2	CAR C16:2	C16H26O	CHO
2	396.3118	234.1993	234.2	CAR C16:2	C16H26O	CHO
2	396.31174	234.19924	234.2	CAR C16:2	C16H26O	CHO
2	396.3118	234.1993	234.2	CAR C16:2	C16H26O	CHO
2	396.31177	234.19927	234.2	CAR C16:2	C16H26O	CHO
2	396.31189	234.19939	234.2	CAR C16:2	C16H26O	CHO
2	396.31183	234.19933	234.2	CAR C16:2	C16H26O	CHO
2	396.31183	234.19933	234.2	CAR C16:2	C16H26O	CHO
2	396.31195	234.19945	234.2	CAR C16:2	C16H26O	CHO
2	396.31192	234.19942	234.2	CAR C16:2	C16H26O	CHO
2	396.31201	234.19951	234.2	CAR C16:2	C16H26O	CHO
